SN,ID,Year,Semester,,CourseNumber,CourseName,CourseType,Gender,Asignment,StudentsGrade,InstructorsGrade,Difference
1025,13D12,2016,Fall,2,2204,,F2F,1,test2,85,97.5,12.5
1135,13D12,2016,Fall,2,111,,F2F,0,exam1,100,97,-3
34,13B26,2016,Fall,2,111,,F2F,0,exam1,100,97,-3
36,13B9,2016,Fall,2,111,,F2F,1,exam2,100,97,-3
364,13B26,2016,Fall,2,192,,F2F,1,final,100,97,-3
366,13B9,2016,Fall,2,192,,F2F,1,Final,100,97,-3
914,13B26,2016,Fall,2,192,,F2F,1,Midterm II,100,97,-3
916,13B9,2016,Fall,2,3650,Linear Algebra,F2F,0,Final,100,97,-3
833,13C13,2016,Fall,2,3650,Linear Algebra,F2F,0,Final,100,97,-3
1273,13C13,2016,Fall,2,192,,F2F,1,Final,96,97,1
850,13B15,2016,Fall,2,192,,F2F,1,Midterm III,96,97,1
37,23B4,2016,Fall,2,1113,Precalculus,F2F,0,Quiz3,96,97,1
38,23B7,2016,Fall,2,192,,F2F,1,Midterm III,95,97,2
699,23A10,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz2,95,97,2
827,23B11,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz5,95,97,2
826,13A6,2016,Fall,2,3650,Linear Algebra,F2F,1,Test2,95,97,2
639,13C30,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz1,94,97,3
749,13C30,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz2,94,97,3
1189,13C30,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz4,94,97,3
871,23A18,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz5,94,97,3
573,13A20,2016,Fall,2,3650,Linear Algebra,F2F,0,Test1,94,97,3
1123,13A20,2016,Fall,2,3650,Linear Algebra,F2F,0,Test2,94,97,3
269,13B4,2016,Fall,2,192,,F2F,0,Midterm II,93,97,4
709,13B4,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz2,93,97,4
888,23A7,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz5,93,97,4
263,13B19,2016,Fall,2,3650,Linear Algebra,F2F,1,Test2,93,97,4
271,13B28,2016,Fall,2,2470,,F2F,1,test4,91,97,6
675,13A11,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,91,97,6
40,13B14,2016,Fall,2,192,,F2F,0,MIDTERM I,90,97,7
370,13B14,2016,Fall,2,192,,F2F,1,final,88,97,9
920,13B14,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz8,88,97,9
705,13B5,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz7,87,97,10
830,13C17,2016,Fall,2,2204,,F2F,1,test2,85,97,12
1270,13C17,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,84,97,13
800,13C21,2016,Fall,2,192,,F2F,1,Midterm II,80,97,17
905,13D11,2016,Fall,2,192,,F2F,0,Final,79,97,18
1240,13C21,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz8,79,97,18
144,13B26,2016,Fall,2,192,CalculusII,F2F,0,Test1,77,97,20
474,13B26,2016,Fall,2,1113,Precalculus,F2F,0,Quiz8,72,97,25
1024,13B26,2016,Fall,2,111,,F2F,1,exam2 ,100,96,-4
836,13A17,2016,Fall,2,111,,F2F,1,exam2 ,100,96,-4
994,23B10,2016,Fall,2,192,CalculusII,F2F,1,Test3,100,96,-4
287,13B16,2016,Fall,2,192,,F2F,0,Final,100,96,-4
1253,13B19,2016,Fall,2,192,,F2F,1,Midterm II,100,96,-4
912,13D20,2016,Fall,2,2204,,F2F,0,Test1,100,96,-4
1000,23A8,2016,Fall,2,2204,,F2F,1,Test1,100,96,-4
1262,13B6,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz2,100,96,-4
389,13C12,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz5,100,96,-4
499,13C12,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz6,100,96,-4
1049,13C12,2016,Fall,2,3650,Linear Algebra,F2F,1,Test2,100,96,-4
41,13A18,2016,Fall,2,3650,Linear Algebra,F2F,1,Test3,100,96,-4
371,13A18,2016,Fall,2,192,,F2F,1,final,98,96,-2
921,13A18,2016,Fall,2,1113,Precalculus,F2F,0,Quiz2,98,96,-2
590,13B14,2016,Fall,2,1113,Precalculus,F2F,0,Quiz5,98,96,-2
1140,13B14,2016,Fall,2,1113,Precalculus,F2F,0,Test2,98,96,-2
1023,23B5,2016,Fall,2,192,CalculusII,F2F,0,Test3,96,96,0
393,13C13,2016,Fall,2,192,,F2F,1,Midterm I,96,96,0
503,13C13,2016,Fall,2,192,,F2F,0,Medterm II,95,96,1
1053,13C13,2016,Fall,2,1113,Precalculus,F2F,1,Quiz3,95,96,1
707,13A29,2016,Fall,2,192,,F2F,1,final,94,96,2
240,13A15,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz1,94,96,2
1215,23A15,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz4,94,96,2
268,13D21,2016,Fall,2,3650,Linear Algebra,F2F,0,Test1,94,96,2
598,13D21,2016,Fall,2,192,,F2F,1,Final,93,96,3
708,13D21,2016,Fall,2,111,,F2F,0,exam1,90,96,6
1148,13D21,2016,Fall,2,111,,F2F,1,exam2,90,96,6
712,13B6,2016,Fall,2,192,CalculusII,F2F,1,Test2,90,96,6
43,13B19,2016,Fall,2,2470,,F2F,0,test3,90,96,6
373,13B19,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz1,90,96,6
923,13B19,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz4,90,96,6
578,13B22,2016,Fall,2,3650,Linear Algebra,F2F,0,Test1,90,96,6
1128,13B22,2016,Fall,2,1113,Precalculus,F2F,1,Quiz1,89,96,7
804,13B26,2016,Fall,2,1113,Precalculus,F2F,1,Quiz4,89,96,7
838,13C9,2016,Fall,2,1113,Precalculus,F2F,1,Test1,89,96,7
1278,13C9,2016,Fall,2,2470,,F2F,1,test3,85,96,11
42,13C5,2016,Fall,2,111,,F2F,0,exam1,80,96,16
152,13C5,2016,Fall,2,1111,College Algebra,F2F,0,Quiz1,80,96,16
262,13C5,2016,Fall,2,1111,College Algebra,F2F,0,Quiz2,80,96,16
922,13C5,2016,Fall,2,1111,College Algebra,F2F,0,Quiz4,80,96,16
854,13C3,2016,Fall,2,1111,College Algebra,F2F,0,Quiz5,80,96,16
1294,13C3,2016,Fall,2,1111,College Algebra,F2F,0,Test2,80,96,16
928,13D21,2016,Fall,2,1113,Precalculus,F2F,1,Quiz1,80,96,16
887,23B13,2016,Fall,2,1113,Precalculus,F2F,1,Quiz4,80,96,16
600,13B23,2016,Fall,2,1113,Precalculus,F2F,1,Quiz6,80,96,16
602,13B6,2016,Fall,2,1113,Precalculus,F2F,1,Test1,80,96,16
1150,13B23,2016,Fall,2,1113,Precalculus,F2F,1,Test3,80,96,16
1152,13B6,2016,Fall,2,2222,,F2F,0,test3,80,96,16
683,13A20,2016,Fall,2,2222,,F2F,1,test3,80,96,16
703,13B19,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz2,78,96,18
684,13A26,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz5,78,96,18
822,13B6,2016,Fall,2,3650,Linear Algebra,F2F,1,Test2,78,96,18
1216,23A19,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz8,73,96,23
792,13A30,2016,Fall,2,1111,College Algebra,F2F,0,Quiz1,66,96,30
270,13B23,2016,Fall,2,1111,College Algebra,F2F,0,Quiz2,66,96,30
787,13B24,2016,Fall,2,1111,College Algebra,F2F,0,Quiz4,66,96,30
579,13B18,2016,Fall,2,1111,College Algebra,F2F,0,Quiz5,66,96,30
1129,13B18,2016,Fall,2,1111,College Algebra,F2F,0,Test2,66,96,30
619,13C8,2016,Fall,2,2204,,F2F,1,test2,97,95.5,-1.5
729,13C8,2016,Fall,2,111,,F2F,0,exam2,100,95,-5
1169,13C8,2016,Fall,2,111,,F2F,1,exam2 ,100,95,-5
577,13C19,2016,Fall,2,192,CalculusII,F2F,1,Quiz2,100,95,-5
687,13C19,2016,Fall,2,192,CalculusII,F2F,1,Quiz3,100,95,-5
797,13C19,2016,Fall,2,192,CalculusII,F2F,0,Quiz4,100,95,-5
805,13D12,2016,Fall,2,192,CalculusII,F2F,0,Quiz6,100,95,-5
1127,13C19,2016,Fall,2,192,CalculusII,F2F,1,Quiz7,100,95,-5
1237,13C19,2016,Fall,2,192,CalculusII,F2F,1,Quiz7,100,95,-5
1245,13D12,2016,Fall,2,192,CalculusII,F2F,1,Quiz7,100,95,-5
872,13B10,2016,Fall,2,192,CalculusII,F2F,1,Quiz8,100,95,-5
372,13C5,2016,Fall,2,192,,F2F,1,Midterm I,100,95,-5
482,13C5,2016,Fall,2,320,,F2F,1,quiz2,100,95,-5
1032,13C5,2016,Fall,2,1101,,F2F,0,quiz4,100,95,-5
581,13B2,2016,Fall,2,1120,,F2F,1,quiz5,100,95,-5
1131,13B2,2016,Fall,2,2204,,F2F,0,quiz6,100,95,-5
155,13B5,2016,Fall,2,2204,,F2F,0,Test1,100,95,-5
485,13B5,2016,Fall,2,1113,Precalculus,F2F,0,Quiz7,98,95,-3
1035,13B5,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,97,95,-2
776,23A19,2016,Fall,2,1113,Precalculus,F2F,1,Quiz1,94,95,1
889,23A3,2016,Fall,2,1113,Precalculus,F2F,1,Quiz4,94,95,1
48,13D21,2016,Fall,2,1113,Precalculus,F2F,1,Test1,94,95,1
158,13D21,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz8,94,95,1
378,13D21,2016,Fall,2,1113,Precalculus,F2F,0,Quiz1,93,95,2
488,13D21,2016,Fall,2,1113,Precalculus,F2F,0,Quiz4,93,95,2
1038,13D21,2016,Fall,2,1113,Precalculus,F2F,0,Test1,93,95,2
46,13B8,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz3,93,95,2
376,13B8,2016,Fall,2,3650,Linear Algebra,F2F,0,Final,93,95,2
926,13B8,2016,Fall,2,3650,Linear Algebra,F2F,0,Final,92,95,3
1316,13B3,2016,Fall,2,192,,F2F,0,final,90,95,5
47,13A29,2016,Fall,2,320,,F2F,0,quiz2,90,95,5
377,13A29,2016,Fall,2,1101,,F2F,1,quiz4,90,95,5
927,13A29,2016,Fall,2,1111,College Algebra,F2F,0,Quiz4,90,95,5
1230,13A15,2016,Fall,2,1111,College Algebra,F2F,0,Quiz5,90,95,5
267,13A29,2016,Fall,2,1111,College Algebra,F2F,0,Test2,90,95,5
252,13D20,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,90,95,5
582,13D20,2016,Fall,2,192,,F2F,1,final,88,95,7
692,13D20,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz8,82,95,13
1132,13D20,2016,Fall,2,192,CalculusII,F2F,1,Quiz2,80,95,15
665,23A15,2016,Fall,2,192,CalculusII,F2F,0,Quiz2,80,95,15
44,13B25,2016,Fall,2,192,CalculusII,F2F,0,Quiz3,80,95,15
154,13B25,2016,Fall,2,192,CalculusII,F2F,0,Quiz4,80,95,15
374,13B25,2016,Fall,2,192,CalculusII,F2F,0,Quiz7,80,95,15
484,13B25,2016,Fall,2,192,,F2F,0,quiz1,80,95,15
924,13B25,2016,Fall,2,320,,F2F,1,quiz2,80,95,15
1034,13B25,2016,Fall,2,1111,College Algebra,F2F,0,Quiz8,80,95,15
815,13B5,2016,Fall,2,1111,College Algebra,F2F,0,Final,80,95,15
45,13B5,2016,Fall,2,1113,Precalculus,F2F,1,Quiz2,80,95,15
251,13B2,2016,Fall,2,1113,Precalculus,F2F,1,Quiz2,80,95,15
375,13B5,2016,Fall,2,1113,Precalculus,F2F,1,Quiz5,80,95,15
925,13B5,2016,Fall,2,1113,Precalculus,F2F,1,Quiz5,80,95,15
1108,23A7,2016,Fall,2,1113,Precalculus,F2F,1,Test2,80,95,15
1210,23A20,2016,Fall,2,1113,Precalculus,F2F,1,Test2,80,95,15
1297,13B17,2016,Fall,2,2470,,F2F,0,test3,78,95,17
1217,23B13,2016,Fall,2,111,,F2F,0,exam1,75,95,20
49,13B4,2016,Fall,2,192,CalculusII,F2F,1,Test3,75,95,20
379,13B4,2016,Fall,2,192,CalculusII,F2F,0,Quiz3,70,95,25
593,13B19,2016,Fall,2,192,CalculusII,F2F,1,Quiz4,70,95,25
929,13B4,2016,Fall,2,320,,F2F,0,quiz2,70,95,25
1143,13B19,2016,Fall,2,1101,,F2F,0,quiz4,70,95,25
595,13B5,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,70,95,25
1145,13B5,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,70,95,25
272,13B6,2016,Fall,2,1111,College Algebra,F2F,0,Test3,70,95,25
391,13C29,2016,Fall,2,2470,,F2F,0,test3,65,95,30
501,13C29,2016,Fall,2,192,CalculusII,F2F,1,Quiz7,60,95,35
1051,13C29,2016,Fall,2,192,CalculusII,F2F,0,Quiz6,50,95,45
1097,23B8,2016,Fall,2,192,CalculusII,F2F,0,Quiz8,50,95,45
188,13A28,2016,Fall,2,2204,,F2F,1,test2,97,94.5,-2.5
518,13A28,2016,Fall,2,111,,F2F,0,exam2,100,94,-6
1068,13A28,2016,Fall,2,111,,F2F,1,exam2,100,94,-6
604,13A27,2016,Fall,2,111,,F2F,1,exam2,100,94,-6
1154,13A27,2016,Fall,2,191,,F2F,1,exam3,100,94,-6
318,13D22,2016,Fall,2,192,,F2F,1,Final,98,94,-4
648,13D22,2016,Fall,2,192,,F2F,0,FINAL,95,94,-1
758,13D22,2016,Fall,2,192,,F2F,1,FINAL,95,94,-1
1198,13D22,2016,Fall,2,192,,F2F,1,final,95,94,-1
594,13B25,2016,Fall,2,192,,F2F,1,Midterm II,95,94,-1
1144,13B25,2016,Fall,2,2470,,F2F,1,test3,95,94,-1
806,13B9,2016,Fall,2,2470,,F2F,1,test3,95,94,-1
634,13C3,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz2,95,94,-1
744,13C3,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz5,95,94,-1
1184,13C3,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz7,95,94,-1
873,13C11,2016,Fall,2,3650,Linear Algebra,F2F,0,Test2,95,94,-1
1313,13C11,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz3,94,94,0
50,13B23,2016,Fall,2,192,,F2F,0,Midterm III,93,94,1
380,13B23,2016,Fall,2,191,,F2F,1,exam3,90,94,4
786,13B29,2016,Fall,2,192,,F2F,0,FINAL,90,94,4
930,13B23,2016,Fall,2,1113,Precalculus,F2F,1,Quiz3,90,94,4
52,13B6,2016,Fall,2,111,,F2F,0,exam1,89,94,5
382,13B6,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz7,89,94,5
706,13B8,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz6,88,94,6
816,13B8,2016,Fall,2,3650,Linear Algebra,F2F,0,Test3,88,94,6
932,13B6,2016,Fall,2,111,,F2F,1,exam1,87,94,7
51,13B28,2016,Fall,2,192,,F2F,0,MIDTERM I,85,94,9
381,13B28,2016,Fall,2,2470,,F2F,1,test3,85,94,9
931,13B28,2016,Fall,2,192,,F2F,1,Midterm I,80,94,14
1218,23A7,2016,Fall,2,1111,College Algebra,F2F,0,Quiz1,80,94,14
398,13C9,2016,Fall,2,1111,College Algebra,F2F,0,Quiz2,80,94,14
508,13C9,2016,Fall,2,1111,College Algebra,F2F,0,Quiz4,80,94,14
868,13D22,2016,Fall,2,1111,College Algebra,F2F,0,Quiz5,80,94,14
1058,13C9,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,80,94,14
1308,13D22,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,80,94,14
1257,13A29,2016,Fall,2,1111,College Algebra,F2F,0,Quiz8,80,94,14
186,13B32,2016,Fall,2,1111,College Algebra,F2F,0,Test2,80,94,14
516,13B32,2016,Fall,2,1111,College Algebra,F2F,0,Test3,80,94,14
1066,13B32,2016,Fall,2,1111,College Algebra,F2F,0,Final,80,94,14
245,13D11,2016,Fall,2,2204,,F2F,0,Test1,80,94,14
575,13D11,2016,Fall,2,2222,,F2F,0,test3,80,94,14
685,13D11,2016,Fall,2,192,CalculusII,F2F,0,Final,79,94,15
1125,13D11,2016,Fall,2,1111,College Algebra,F2F,0,Test1,75,94,19
1219,23A3,2016,Fall,2,2470,,F2F,0,test4,68,94,26
1233,13A20,2016,Fall,2,111,,F2F,1,exam1,100,93,-7
1220,23A8,2016,Fall,2,111,,F2F,0,exam2,100,93,-7
711,13B28,2016,Fall,2,111,,F2F,1,exam2 ,100,93,-7
54,13A27,2016,Fall,2,192,,F2F,1,Midterm III,98,93,-5
384,13A27,2016,Fall,2,111,,F2F,0,exam2,95,93,-2
934,13A27,2016,Fall,2,1111,College Algebra,F2F,0,Quiz1,95,93,-2
609,13C12,2016,Fall,2,1111,College Algebra,F2F,0,Quiz2,95,93,-2
719,13C12,2016,Fall,2,1111,College Algebra,F2F,0,Quiz3,95,93,-2
1159,13C12,2016,Fall,2,1111,College Algebra,F2F,0,Test1,95,93,-2
264,13B25,2016,Fall,2,2470,,F2F,1,test3,95,93,-2
53,13B11,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz1,95,93,-2
383,13B11,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz4,95,93,-2
933,13B11,2016,Fall,2,3650,Linear Algebra,F2F,1,Test1,95,93,-2
1285,13B1,2016,Fall,2,192,CalculusII,F2F,0,Final,94,93,-1
166,13A6,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz3,93,93,0
496,13A6,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,93,93,0
1046,13A6,2016,Fall,2,1113,Precalculus,F2F,0,Quiz3,92,93,1
874,13C16,2016,Fall,2,111,,F2F,0,exam1,91,93,2
1314,13C16,2016,Fall,2,192,CalculusII,F2F,1,Test2,90,93,3
394,13C32,2016,Fall,2,2470,,F2F,1,test3,90,93,3
504,13C32,2016,Fall,2,2470,,F2F,1,test3,90,93,3
1054,13C32,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,90,93,3
861,13C25,2016,Fall,2,111,,F2F,1,exam1,85,93,8
1301,13C25,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz6,85,93,8
274,13A27,2016,Fall,2,3650,Linear Algebra,F2F,0,Test3,85,93,8
614,13C32,2016,Fall,2,192,CalculusII,F2F,0,Test2,80,93,13
724,13C32,2016,Fall,2,2470,,F2F,1,test3,80,93,13
1164,13C32,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,80,93,13
867,13A19,2016,Fall,2,111,,F2F,1,exam2 ,78,93,15
1200,23B16,2016,Fall,2,192,,F2F,1,final,76,93,17
331,23B6,2016,Fall,2,192,,F2F,0,final,75,93,18
554,23B10,2016,Fall,2,2470,,F2F,1,test3,75,93,18
767,23B8,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz2,75,93,18
779,23A3,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz5,75,93,18
55,13D26,2016,Fall,2,3650,Linear Algebra,F2F,1,Test2,75,93,18
165,13D26,2016,Fall,2,111,,F2F,1,exam2,100,92,-8
385,13D26,2016,Fall,2,192,,F2F,1,MIDTERM I,100,92,-8
495,13D26,2016,Fall,2,192,,F2F,1,Midterm I,100,92,-8
1045,13D26,2016,Fall,2,192,,F2F,1,Midterm II,100,92,-8
682,13A30,2016,Fall,2,192,,F2F,1,Midterm II,100,92,-8
160,13B23,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz7,98,92,-6
490,13B23,2016,Fall,2,111,,F2F,0,exam2,97,92,-5
1040,13B23,2016,Fall,2,192,,F2F,1,Final,96,92,-4
1221,23A14,2016,Fall,2,111,,F2F,0,exam1,95,92,-3
1225,13A11,2016,Fall,2,192,CalculusII,F2F,0,Test2,95,92,-3
419,13C30,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,95,92,-3
529,13C30,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,95,92,-3
1079,13C30,2016,Fall,2,1111,College Algebra,F2F,0,Test3,95,92,-3
162,13B6,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz7,94,92,-2
492,13B6,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz8,94,92,-2
1042,13B6,2016,Fall,2,1111,College Algebra,F2F,0,Quiz1,93,92,-1
1222,23A2,2016,Fall,2,1111,College Algebra,F2F,0,Quiz2,93,92,-1
57,23B11,2016,Fall,2,1111,College Algebra,F2F,0,Quiz3,93,92,-1
117,23B13,2016,Fall,2,1111,College Algebra,F2F,0,Test1,93,92,-1
447,23B13,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz3,93,92,-1
551,23B6,2016,Fall,2,1113,Precalculus,F2F,0,Quiz3,91,92,1
562,23A2,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz1,91,92,1
891,23A14,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz3,91,92,1
390,13C17,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz4,91,92,1
500,13C17,2016,Fall,2,3650,Linear Algebra,F2F,0,Test1,91,92,1
611,13C29,2016,Fall,2,111,,F2F,0,exam2 ,90,92,2
721,13C29,2016,Fall,2,191,,F2F,1,exam3,90,92,2
1050,13C17,2016,Fall,2,192,,F2F,1,FINAL,90,92,2
1161,13C29,2016,Fall,2,192,,F2F,1,final,90,92,2
164,13A27,2016,Fall,2,192,,F2F,1,Medterm II,90,92,2
494,13A27,2016,Fall,2,1111,College Algebra,F2F,1,Quiz8,90,92,2
1044,13A27,2016,Fall,2,1111,College Algebra,F2F,1,Final,90,92,2
1298,13A8,2016,Fall,2,1113,Precalculus,F2F,0,Quiz6,90,92,2
282,13A21,2016,Fall,2,1113,Precalculus,F2F,0,Test3,90,92,2
254,13B26,2016,Fall,2,2204,,F2F,1,test2,90,92,2
168,23B17,2016,Fall,2,2204,,F2F,1,test2,90,92,2
209,23B14,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz1,89,92,3
452,23A2,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz4,89,92,3
869,23B14,2016,Fall,2,3650,Linear Algebra,F2F,1,Test1,89,92,3
621,13C31,2016,Fall,2,1113,Precalculus,F2F,1,Quiz6,87,92,5
731,13C31,2016,Fall,2,1113,Precalculus,F2F,1,Test3,87,92,5
1171,13C31,2016,Fall,2,1111,College Algebra,F2F,0,Quiz8,85,92,7
176,13A17,2016,Fall,2,1111,College Algebra,F2F,0,Final,85,92,7
506,13A17,2016,Fall,2,192,,F2F,1,final,81,92,11
1056,13A17,2016,Fall,2,1113,Precalculus,F2F,0,Quiz8,81,92,11
586,13B9,2016,Fall,2,192,,F2F,0,FINAL,80,92,12
1136,13B9,2016,Fall,2,1111,College Algebra,F2F,0,Quiz4,80,92,12
56,13A6,2016,Fall,2,1111,College Algebra,F2F,0,Quiz5,80,92,12
386,13A6,2016,Fall,2,1111,College Algebra,F2F,0,Test2,80,92,12
936,13A6,2016,Fall,2,192,,F2F,0,Final,76,92,16
210,23B16,2016,Fall,2,1113,Precalculus,F2F,1,Quiz8,75,92,17
653,13C11,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz7,74,92,18
763,13C11,2016,Fall,2,192,,F2F,0,FINAL,70,92,22
1203,13C11,2016,Fall,2,2204,,F2F,0,Test1,60,92,32
995,23A15,2016,Fall,2,2204,,F2F,1,test2,83,91.5,8.5
58,23B17,2016,Fall,2,2204,,F2F,0,test2,60,91.5,31.5
115,23A15,2016,Fall,2,1111,College Algebra,F2F,1,Quiz1,100,91,-9
258,23B7,2016,Fall,2,1111,College Algebra,F2F,1,Quiz2,100,91,-9
583,23B5,2016,Fall,2,1111,College Algebra,F2F,1,Quiz4,100,91,-9
651,23A18,2016,Fall,2,1111,College Algebra,F2F,1,Quiz5,100,91,-9
770,23A20,2016,Fall,2,1111,College Algebra,F2F,1,Test2,100,91,-9
430,23B16,2016,Fall,2,1113,Precalculus,F2F,0,Final,100,91,-9
1158,23B17,2016,Fall,2,2470,,F2F,0,test3,100,91,-9
1207,23B8,2016,Fall,2,111,,F2F,0,exam2,96,91,-5
61,13C29,2016,Fall,2,192,,F2F,0,Midterm II,95,91,-4
171,13C29,2016,Fall,2,111,,F2F,0,exam2 ,94,91,-3
281,13C29,2016,Fall,2,192,,F2F,1,final,93,91,-2
941,13C29,2016,Fall,2,192,,F2F,1,final,92,91,-1
762,13B10,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz8,92,91,-1
1157,23B11,2016,Fall,2,111,,F2F,1,exam1,90,91,1
59,13C12,2016,Fall,2,192,,F2F,0,Final,90,91,1
60,13C17,2016,Fall,2,192,,F2F,1,FINAL,90,91,1
169,13C12,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz6,90,91,1
170,13C17,2016,Fall,2,3650,Linear Algebra,F2F,0,Test3,90,91,1
279,13C12,2016,Fall,2,2470,,F2F,0,test4,89,91,2
280,13C17,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz7,88,91,3
939,13C12,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,88,91,3
940,13C17,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz7,86,91,5
848,13A28,2016,Fall,2,1113,Precalculus,F2F,0,Quiz3,84,91,7
62,13A21,2016,Fall,2,1113,Precalculus,F2F,1,Quiz7,84,91,7
392,13A21,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz8,83,91,8
942,13A21,2016,Fall,2,192,,F2F,1,Final,82,91,9
591,13A18,2016,Fall,2,2470,,F2F,1,test3,80,91,11
1141,13A18,2016,Fall,2,2470,,F2F,0,test4,80,91,11
273,13B11,2016,Fall,2,192,,F2F,1,Midterm III,75,91,16
696,13B9,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz8,75,91,16
1199,23B14,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz1,71,91,20
791,13D7,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz4,71,91,20
1231,13D7,2016,Fall,2,3650,Linear Algebra,F2F,1,Test1,71,91,20
784,13A7,2016,Fall,2,1111,College Algebra,F2F,0,Quiz3,70,91,21
63,13C13,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,70,91,21
173,13C13,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,70,91,21
283,13C13,2016,Fall,2,1111,College Algebra,F2F,0,Test3,70,91,21
943,13C13,2016,Fall,2,192,CalculusII,F2F,1,Test3,65,91,26
998,23A7,2016,Fall,2,192,,F2F,1,Medterm I,92,90.5,-1.5
193,13B30,2016,Fall,2,191,,F2F,1,exam3,100,90,-10
523,13B30,2016,Fall,2,192,CalculusII,F2F,1,Quiz1,100,90,-10
1073,13B30,2016,Fall,2,192,CalculusII,F2F,1,Quiz1,100,90,-10
1286,13B32,2016,Fall,2,192,CalculusII,F2F,1,Quiz4,100,90,-10
157,13A29,2016,Fall,2,192,CalculusII,F2F,1,Quiz4,100,90,-10
487,13A29,2016,Fall,2,192,CalculusII,F2F,1,Quiz5,100,90,-10
1037,13A29,2016,Fall,2,192,CalculusII,F2F,1,Quiz7,100,90,-10
64,13C32,2016,Fall,2,192,CalculusII,F2F,1,Final,100,90,-10
174,13C32,2016,Fall,2,192,,F2F,0,Quiz 1,100,90,-10
284,13C32,2016,Fall,2,192,,F2F,0,Quiz 2,100,90,-10
831,13C29,2016,Fall,2,192,,F2F,0,quiz1,100,90,-10
944,13C32,2016,Fall,2,192,,F2F,0,quiz1,100,90,-10
1271,13C29,2016,Fall,2,192,,F2F,1,quiz1,100,90,-10
